session_id,user_id,session_start,session_date,channel,campaign,device,country,browser,is_new_user,page_views,duration_seconds,bounced,converted,session_cost_usd
S0036530,U011601,2025-05-16 15:34:36,2025-05-16,Social,tiktok_brand,mobile,France,Safari,True,2,35,False,False,0.7
S0036531,U008185,2025-05-16 11:11:11,2025-05-16,Organic Search,,mobile,France,Chrome,False,1,157,True,False,0.0
S0036532,U000777,2025-05-16 20:31:36,2025-05-16,Referral,,mobile,France,Safari,True,9,64,False,False,0.0
S0036533,U006506,2025-05-16 13:26:45,2025-05-16,Social,ig_lookalike,desktop,Italy,Chrome,True,2,114,False,False,0.78
S0036534,U006667,2025-05-16 15:47:49,2025-05-16,Paid Search,shoes_generic,mobile,France,Firefox,False,1,124,True,False,0.49
S0036535,U012118,2025-05-16 10:38:26,2025-05-16,Direct,,mobile,France,Chrome,False,1,72,True,False,0.0
S0036536,U007147,2025-05-16 10:21:22,2025-05-16,Organic Search,,mobile,Germany,Chrome,False,1,288,True,False,0.0
S0036537,U006172,2025-05-16 07:34:51,2025-05-16,Email,weekly_newsletter,desktop,USA,Safari,True,1,255,True,False,0.0
S0036538,U010580,2025-05-16 01:30:06,2025-05-16,Organic Search,,desktop,Germany,Safari,False,3,72,False,False,0.0
S0036539,U004879,2025-05-16 19:46:20,2025-05-16,Email,weekly_newsletter,mobile,USA,Chrome,True,1,205,True,False,0.0
S0036540,U008206,2025-05-16 00:31:02,2025-05-16,Direct,,tablet,Germany,Chrome,False,1,113,True,False,0.0
S0036541,U000515,2025-05-16 16:34:39,2025-05-16,Email,weekly_newsletter,mobile,France,Safari,False,14,93,False,False,0.0
S0036542,U005313,2025-05-16 20:43:37,2025-05-16,Direct,,mobile,Germany,Chrome,True,7,331,False,False,0.0
S0036543,U005205,2025-05-16 21:23:51,2025-05-16,Organic Search,,mobile,Germany,Safari,False,6,19,False,False,0.0
S0036544,U008097,2025-05-16 17:53:06,2025-05-16,Direct,,mobile,Canada,Edge,False,5,374,False,False,0.0
S0036545,U012280,2025-05-16 14:22:47,2025-05-16,Direct,,mobile,Germany,Safari,False,1,120,True,False,0.0
S0036546,U009530,2025-05-16 20:57:43,2025-05-16,Organic Search,,desktop,Spain,Chrome,True,4,187,False,False,0.0
S0036547,U014784,2025-05-16 16:44:10,2025-05-16,Referral,,mobile,France,Samsung Internet,False,2,92,False,False,0.0
S0036548,U006808,2025-05-16 15:49:52,2025-05-16,Organic Search,,mobile,Belgium,Safari,True,3,36,False,False,0.0
S0036549,U012801,2025-05-16 22:03:32,2025-05-16,Direct,,tablet,France,Edge,True,1,52,True,False,0.0
S0036550,U005331,2025-05-16 12:07:43,2025-05-16,Social,fb_prospecting,mobile,Belgium,Chrome,False,13,239,False,False,0.87
S0036551,U006207,2025-05-16 12:46:27,2025-05-16,Direct,,mobile,USA,Safari,True,1,442,True,False,0.0
S0036552,U012953,2025-05-16 10:01:33,2025-05-16,Organic Search,,mobile,Germany,Chrome,False,4,52,False,False,0.0
S0036553,U000617,2025-05-16 18:48:44,2025-05-16,Paid Search,brand_search,mobile,France,Chrome,False,4,88,False,False,1.64
S0036554,U003387,2025-05-16 08:17:41,2025-05-16,Organic Search,,desktop,Spain,Firefox,False,1,69,True,False,0.0
S0036555,U012948,2025-05-16 18:25:59,2025-05-16,Organic Search,,mobile,France,Samsung Internet,False,1,8,True,False,0.0
S0036556,U006618,2025-05-16 08:54:15,2025-05-16,Paid Search,competitor,mobile,France,Edge,False,7,34,False,False,0.95
S0036557,U006666,2025-05-16 11:09:03,2025-05-16,Organic Search,,mobile,Spain,Chrome,True,1,41,True,False,0.0
S0036558,U001207,2025-05-16 08:40:28,2025-05-16,Social,fb_retargeting,tablet,France,Firefox,True,1,162,True,False,0.65
S0036559,U006293,2025-05-16 09:32:53,2025-05-16,Social,tiktok_brand,mobile,UK,Chrome,False,4,188,False,False,0.82
S0036560,U010063,2025-05-16 09:12:42,2025-05-16,Organic Search,,desktop,Germany,Safari,True,3,294,False,False,0.0
S0036561,U000326,2025-05-16 13:25:44,2025-05-16,Referral,,mobile,France,Edge,False,3,51,False,False,0.0
S0036562,U000545,2025-05-16 11:20:28,2025-05-16,Paid Search,shoes_generic,mobile,France,Edge,True,4,83,False,False,1.91
S0036563,U007293,2025-05-16 07:53:47,2025-05-16,Paid Search,running_keywords,mobile,USA,Chrome,True,1,147,True,False,2.0
S0036564,U003255,2025-05-16 10:22:51,2025-05-16,Referral,,mobile,France,Safari,False,6,256,False,False,0.0
S0036565,U007164,2025-05-16 11:15:33,2025-05-16,Email,abandoned_cart,desktop,USA,Firefox,True,2,101,False,False,0.0
S0036566,U007578,2025-05-16 20:08:32,2025-05-16,Display,programmatic,mobile,Germany,Samsung Internet,True,5,117,False,False,0.05
S0036567,U001149,2025-05-16 18:22:57,2025-05-16,Referral,,mobile,France,Safari,True,1,72,True,False,0.0
S0036568,U009225,2025-05-16 16:27:50,2025-05-16,Referral,,mobile,Belgium,Chrome,True,6,52,False,False,0.0
S0036569,U008986,2025-05-16 19:30:25,2025-05-16,Direct,,mobile,USA,Safari,True,3,118,False,False,0.0
S0036570,U011666,2025-05-16 15:38:44,2025-05-16,Organic Search,,mobile,USA,Chrome,False,1,20,True,False,0.0
S0036571,U007921,2025-05-16 21:10:37,2025-05-16,Direct,,mobile,France,Firefox,True,1,108,True,False,0.0
S0036572,U008133,2025-05-16 17:19:36,2025-05-16,Organic Search,,mobile,UK,Chrome,True,1,145,True,False,0.0
S0036573,U012657,2025-05-16 11:53:00,2025-05-16,Organic Search,,desktop,Germany,Safari,False,3,233,False,False,0.0
S0036574,U005701,2025-05-16 04:06:57,2025-05-16,Email,abandoned_cart,tablet,France,Chrome,True,3,96,False,False,0.0
S0036575,U004803,2025-05-16 07:44:39,2025-05-16,Organic Search,,mobile,UK,Chrome,True,5,55,False,False,0.0
S0036576,U006518,2025-05-16 09:04:05,2025-05-16,Referral,,mobile,Italy,Chrome,True,2,166,False,False,0.0
S0036577,U009742,2025-05-16 07:45:38,2025-05-16,Organic Search,,mobile,France,Edge,True,1,130,True,False,0.0
S0036578,U011889,2025-05-16 18:27:37,2025-05-16,Organic Search,,desktop,France,Chrome,True,1,116,True,False,0.0
S0036579,U002326,2025-05-16 09:22:29,2025-05-16,Direct,,mobile,Italy,Safari,True,1,410,True,False,0.0
S0036580,U012435,2025-05-16 07:34:20,2025-05-16,Social,tiktok_brand,mobile,USA,Chrome,True,1,222,True,False,0.48
S0036581,U006466,2025-05-16 11:24:32,2025-05-16,Social,fb_prospecting,mobile,Germany,Chrome,True,1,102,True,False,0.8
S0036582,U009109,2025-05-16 17:29:48,2025-05-16,Social,ig_lookalike,mobile,Germany,Chrome,True,5,12,False,False,0.93
S0036583,U013739,2025-05-16 17:45:49,2025-05-16,Referral,,mobile,France,Firefox,False,1,73,True,False,0.0
S0036584,U010339,2025-05-16 01:56:29,2025-05-16,Organic Search,,tablet,France,Safari,True,6,28,False,False,0.0
S0036585,U005599,2025-05-16 18:53:59,2025-05-16,Organic Search,,desktop,Spain,Chrome,True,1,89,True,False,0.0
S0036586,U004927,2025-05-16 07:50:52,2025-05-16,Direct,,tablet,UK,Chrome,True,4,265,False,False,0.0
S0036587,U010332,2025-05-16 12:27:07,2025-05-16,Direct,,mobile,France,Chrome,True,2,357,False,False,0.0
S0036588,U001130,2025-05-16 12:09:31,2025-05-16,Email,abandoned_cart,desktop,USA,Chrome,False,5,150,False,False,0.0
S0036589,U013894,2025-05-16 11:02:33,2025-05-16,Paid Search,running_keywords,tablet,Canada,Firefox,True,1,119,True,False,0.64
S0036590,U014859,2025-05-16 08:27:55,2025-05-16,Organic Search,,mobile,USA,Chrome,True,1,93,True,False,0.0
S0036591,U014660,2025-05-16 09:41:37,2025-05-16,Organic Search,,mobile,France,Chrome,True,3,113,False,False,0.0
S0036592,U007046,2025-05-16 19:35:54,2025-05-16,Organic Search,,desktop,USA,Chrome,False,1,125,True,False,0.0
S0036593,U011880,2025-05-16 15:27:09,2025-05-16,Social,ig_lookalike,desktop,Belgium,Chrome,True,2,164,False,False,0.76
S0036594,U012238,2025-05-16 16:12:20,2025-05-16,Paid Search,running_keywords,mobile,Germany,Chrome,False,1,47,True,False,0.47
S0036595,U007307,2025-05-16 13:23:31,2025-05-16,Organic Search,,mobile,Italy,Chrome,True,1,113,True,False,0.0
S0036596,U014353,2025-05-16 14:43:54,2025-05-16,Social,tiktok_brand,desktop,USA,Safari,True,1,363,True,False,0.35
S0036597,U011011,2025-05-16 17:58:10,2025-05-16,Direct,,mobile,France,Safari,True,1,219,True,False,0.0
S0036598,U009250,2025-05-16 15:19:15,2025-05-16,Organic Search,,mobile,UK,Chrome,False,1,89,True,False,0.0
S0036599,U007739,2025-05-16 09:43:55,2025-05-16,Paid Search,running_keywords,mobile,France,Chrome,False,1,124,True,False,1.85
S0036600,U008492,2025-05-16 07:56:29,2025-05-16,Direct,,mobile,Germany,Chrome,True,2,144,False,False,0.0
S0036601,U002996,2025-05-16 08:00:16,2025-05-16,Direct,,mobile,France,Safari,True,15,442,False,False,0.0
S0036602,U003285,2025-05-16 05:18:18,2025-05-16,Organic Search,,mobile,France,Firefox,False,1,115,True,False,0.0
S0036603,U008470,2025-05-16 12:26:01,2025-05-16,Direct,,mobile,France,Chrome,False,3,239,False,False,0.0
S0036604,U011473,2025-05-16 15:06:41,2025-05-16,Paid Search,running_keywords,desktop,Germany,Chrome,True,2,50,False,False,1.96
S0036605,U010775,2025-05-16 16:18:12,2025-05-16,Referral,,mobile,USA,Safari,True,8,34,False,False,0.0
S0036606,U008897,2025-05-16 11:11:03,2025-05-16,Organic Search,,desktop,USA,Safari,True,2,10,False,False,0.0
S0036607,U012213,2025-05-16 08:24:32,2025-05-16,Referral,,mobile,USA,Chrome,True,1,114,True,False,0.0
S0036608,U006552,2025-05-16 20:05:05,2025-05-16,Display,youtube_brand,mobile,France,Safari,True,1,266,True,False,0.19
S0036609,U011383,2025-05-16 18:09:38,2025-05-16,Social,fb_retargeting,mobile,USA,Safari,True,2,8,False,False,0.6
S0036610,U003423,2025-05-16 12:45:05,2025-05-16,Organic Search,,desktop,France,Chrome,False,2,98,False,False,0.0
S0036611,U012746,2025-05-16 22:00:30,2025-05-16,Email,abandoned_cart,mobile,Germany,Chrome,True,5,86,False,False,0.0
S0036612,U002611,2025-05-16 12:28:17,2025-05-16,Referral,,mobile,France,Safari,True,3,38,False,False,0.0
S0036613,U001993,2025-05-16 20:17:01,2025-05-16,Display,programmatic,mobile,UK,Safari,False,7,205,False,False,0.08
S0036614,U011213,2025-05-16 15:19:22,2025-05-16,Organic Search,,desktop,Germany,Safari,True,1,58,True,False,0.0
S0036615,U004048,2025-05-16 17:31:36,2025-05-16,Social,ig_lookalike,mobile,Belgium,Chrome,True,1,85,True,False,1.17
S0036616,U001880,2025-05-16 21:38:08,2025-05-16,Direct,,mobile,UK,Safari,False,4,192,False,False,0.0
S0036617,U011487,2025-05-16 15:04:45,2025-05-16,Direct,,desktop,France,Chrome,False,8,38,False,False,0.0
S0036618,U009634,2025-05-16 01:02:39,2025-05-16,Social,tiktok_brand,desktop,Spain,Edge,True,1,107,True,False,0.77
S0036619,U012761,2025-05-16 18:40:40,2025-05-16,Paid Search,competitor,mobile,France,Firefox,True,5,69,False,False,2.3
S0036620,U001273,2025-05-16 03:57:22,2025-05-16,Paid Search,shoes_generic,desktop,France,Chrome,False,4,63,False,False,0.66
S0036621,U004524,2025-05-16 13:00:29,2025-05-16,Organic Search,,mobile,France,Chrome,True,1,83,True,False,0.0
S0036622,U012831,2025-05-16 18:13:28,2025-05-16,Organic Search,,mobile,Italy,Chrome,False,2,40,False,False,0.0
S0036623,U001463,2025-05-16 10:00:25,2025-05-16,Paid Search,running_keywords,tablet,France,Chrome,False,1,252,True,False,2.26
S0036624,U000050,2025-05-16 06:00:53,2025-05-16,Referral,,desktop,France,Safari,True,1,31,True,False,0.0
S0036625,U009100,2025-05-16 10:57:24,2025-05-16,Direct,,tablet,UK,Chrome,True,1,285,True,False,0.0
S0036626,U003411,2025-05-16 08:23:33,2025-05-16,Organic Search,,tablet,Spain,Chrome,True,4,118,False,False,0.0
S0036627,U004082,2025-05-16 20:13:03,2025-05-16,Organic Search,,tablet,USA,Chrome,True,2,155,False,False,0.0
S0036628,U007478,2025-05-16 23:25:54,2025-05-16,Email,abandoned_cart,mobile,USA,Chrome,True,4,92,False,False,0.0
S0036629,U008586,2025-05-16 17:31:26,2025-05-16,Organic Search,,mobile,Spain,Safari,False,1,51,True,False,0.0
S0036630,U006813,2025-05-16 14:47:06,2025-05-16,Social,fb_prospecting,mobile,Germany,Safari,False,2,224,False,False,0.81
S0036631,U001621,2025-05-16 13:14:50,2025-05-16,Direct,,mobile,France,Chrome,True,1,199,True,False,0.0
S0036632,U005813,2025-05-16 13:18:48,2025-05-16,Social,fb_retargeting,mobile,UK,Safari,True,1,58,True,False,0.34
S0036633,U010350,2025-05-16 12:19:25,2025-05-16,Direct,,desktop,France,Safari,True,1,229,True,False,0.0
S0036634,U002429,2025-05-16 13:25:52,2025-05-16,Paid Search,shoes_generic,mobile,USA,Safari,False,3,86,False,False,2.38
S0036635,U001320,2025-05-16 00:12:29,2025-05-16,Organic Search,,mobile,Germany,Chrome,True,1,308,True,False,0.0
S0036636,U011280,2025-05-16 16:44:01,2025-05-16,Display,display_retarget,tablet,Canada,Edge,True,2,10,False,False,0.27
S0036637,U007937,2025-05-16 11:28:42,2025-05-16,Social,ig_lookalike,mobile,Belgium,Chrome,True,1,182,True,False,0.8
S0036638,U007208,2025-05-16 13:04:10,2025-05-16,Paid Search,competitor,mobile,France,Safari,True,1,262,True,False,2.08
S0036639,U014202,2025-05-16 06:09:13,2025-05-16,Social,ig_lookalike,mobile,France,Edge,True,1,201,True,False,0.39
S0036640,U014848,2025-05-16 09:43:05,2025-05-16,Direct,,mobile,France,Firefox,True,3,30,False,False,0.0
S0036641,U011463,2025-05-16 18:56:05,2025-05-16,Organic Search,,mobile,USA,Safari,False,1,93,True,False,0.0
S0036642,U013213,2025-05-16 10:41:50,2025-05-16,Direct,,mobile,Germany,Chrome,False,1,90,True,False,0.0
S0036643,U008342,2025-05-16 15:06:00,2025-05-16,Organic Search,,mobile,UK,Firefox,True,1,65,True,False,0.0
S0036644,U005183,2025-05-16 06:36:32,2025-05-16,Direct,,desktop,UK,Chrome,False,1,159,True,False,0.0
S0036645,U007848,2025-05-16 15:14:41,2025-05-16,Paid Search,running_keywords,mobile,France,Chrome,False,2,98,False,False,1.61
S0036646,U007420,2025-05-16 13:41:11,2025-05-16,Direct,,mobile,UK,Safari,True,1,287,True,False,0.0
S0036647,U014009,2025-05-16 09:18:43,2025-05-16,Social,fb_retargeting,mobile,UK,Chrome,False,1,119,True,False,0.33
S0036648,U009892,2025-05-16 14:53:54,2025-05-16,Email,weekly_newsletter,mobile,UK,Chrome,True,3,95,False,False,0.0
S0036649,U010543,2025-05-16 17:57:15,2025-05-16,Social,fb_retargeting,mobile,Canada,Chrome,False,5,37,False,False,0.69
S0036650,U013736,2025-05-16 09:08:51,2025-05-16,Email,weekly_newsletter,tablet,USA,Chrome,False,3,110,False,False,0.0
S0036651,U011461,2025-05-16 13:35:18,2025-05-16,Email,post_purchase,mobile,France,Chrome,True,10,114,False,False,0.0
S0036652,U012284,2025-05-16 10:33:28,2025-05-16,Display,programmatic,mobile,France,Safari,True,1,136,True,False,0.09
S0036653,U004918,2025-05-16 13:08:09,2025-05-16,Paid Search,competitor,mobile,Belgium,Firefox,False,1,34,True,False,0.63
S0036654,U007019,2025-05-16 20:10:20,2025-05-16,Display,youtube_brand,mobile,UK,Firefox,True,3,104,False,False,0.3
S0036655,U001799,2025-05-16 11:19:27,2025-05-16,Email,abandoned_cart,tablet,France,Samsung Internet,True,4,171,False,False,0.0
S0036656,U002191,2025-05-16 10:57:02,2025-05-16,Display,programmatic,mobile,Spain,Chrome,False,1,28,True,False,0.07
S0036657,U002458,2025-05-16 17:03:01,2025-05-16,Organic Search,,desktop,USA,Chrome,True,1,103,True,False,0.0
S0036658,U008311,2025-05-16 11:31:59,2025-05-16,Organic Search,,mobile,USA,Chrome,False,1,119,True,False,0.0
S0036659,U012426,2025-05-16 16:18:26,2025-05-16,Direct,,tablet,UK,Chrome,True,3,47,False,False,0.0
S0036660,U014849,2025-05-16 12:16:14,2025-05-16,Referral,,tablet,Italy,Safari,True,1,184,True,False,0.0
S0036661,U003081,2025-05-16 17:58:21,2025-05-16,Email,abandoned_cart,desktop,Germany,Chrome,False,1,53,True,False,0.0
S0036662,U007344,2025-05-16 05:03:29,2025-05-16,Organic Search,,desktop,Germany,Chrome,False,1,170,True,False,0.0
S0036663,U003718,2025-05-16 11:45:52,2025-05-16,Social,ig_lookalike,tablet,Spain,Chrome,False,1,511,True,False,0.7
S0036664,U003374,2025-05-16 20:34:11,2025-05-16,Display,youtube_brand,mobile,France,Safari,True,1,278,True,False,0.08
S0036665,U006265,2025-05-16 10:30:02,2025-05-16,Organic Search,,mobile,Italy,Chrome,False,5,95,False,False,0.0
S0036666,U003443,2025-05-16 07:06:43,2025-05-16,Organic Search,,desktop,USA,Chrome,False,9,173,False,False,0.0
S0036667,U000069,2025-05-16 18:59:54,2025-05-16,Email,post_purchase,mobile,UK,Firefox,False,8,76,False,False,0.0
S0036668,U003885,2025-05-16 14:43:53,2025-05-16,Paid Search,running_keywords,desktop,Canada,Safari,False,1,117,True,False,1.84
S0036669,U014954,2025-05-16 00:24:39,2025-05-16,Social,fb_retargeting,mobile,USA,Chrome,True,1,44,True,False,0.45
S0036670,U006061,2025-05-16 13:46:19,2025-05-16,Paid Search,shoes_generic,mobile,France,Chrome,True,2,8,False,False,1.31
S0036671,U004107,2025-05-16 16:38:56,2025-05-16,Direct,,mobile,Germany,Edge,True,8,192,False,False,0.0
S0036672,U002176,2025-05-16 15:18:16,2025-05-16,Organic Search,,desktop,France,Chrome,True,3,155,False,False,0.0
S0036673,U002397,2025-05-16 09:48:15,2025-05-16,Referral,,mobile,Germany,Chrome,False,3,123,False,False,0.0
S0036674,U006968,2025-05-16 09:26:25,2025-05-16,Organic Search,,mobile,France,Firefox,True,1,59,True,False,0.0
S0036675,U000127,2025-05-16 19:01:02,2025-05-16,Organic Search,,mobile,Italy,Chrome,True,14,45,False,False,0.0
S0036676,U002566,2025-05-16 22:20:32,2025-05-16,Organic Search,,desktop,France,Samsung Internet,False,1,23,True,False,0.0
S0036677,U001879,2025-05-16 07:15:44,2025-05-16,Direct,,mobile,USA,Chrome,False,7,80,False,False,0.0
S0036678,U000590,2025-05-16 12:48:18,2025-05-16,Organic Search,,mobile,USA,Safari,False,1,8,True,False,0.0
S0036679,U013758,2025-05-16 20:36:59,2025-05-16,Organic Search,,mobile,France,Chrome,True,1,56,True,False,0.0
S0036680,U012689,2025-05-16 12:43:32,2025-05-16,Paid Search,competitor,mobile,Canada,Safari,False,1,112,True,False,1.37
S0036681,U005585,2025-05-16 15:16:27,2025-05-16,Social,fb_prospecting,desktop,USA,Chrome,True,6,36,False,False,1.19
S0036682,U008391,2025-05-16 04:39:20,2025-05-16,Organic Search,,desktop,Germany,Chrome,False,1,212,True,False,0.0
S0036683,U000920,2025-05-16 14:53:23,2025-05-16,Referral,,desktop,France,Chrome,True,1,20,True,False,0.0
S0036684,U010461,2025-05-16 16:39:35,2025-05-16,Social,fb_retargeting,mobile,France,Chrome,True,1,88,True,False,1.1
S0036685,U002976,2025-05-16 05:00:40,2025-05-16,Direct,,mobile,Germany,Chrome,True,1,41,True,False,0.0
S0036686,U005828,2025-05-16 10:15:27,2025-05-16,Direct,,mobile,USA,Chrome,True,6,171,False,False,0.0
S0036687,U002892,2025-05-16 16:56:29,2025-05-16,Organic Search,,mobile,Germany,Chrome,True,2,236,False,False,0.0
S0036688,U000011,2025-05-16 17:35:30,2025-05-16,Organic Search,,mobile,France,Firefox,False,1,33,True,False,0.0
S0036689,U006330,2025-05-16 18:14:54,2025-05-16,Referral,,mobile,UK,Chrome,True,9,42,False,False,0.0
S0036690,U009633,2025-05-16 15:34:30,2025-05-16,Email,weekly_newsletter,desktop,France,Chrome,False,3,96,False,False,0.0
S0036691,U014498,2025-05-16 15:04:23,2025-05-16,Organic Search,,tablet,UK,Safari,True,4,37,False,False,0.0
S0036692,U001984,2025-05-16 09:14:56,2025-05-16,Organic Search,,mobile,France,Chrome,True,1,484,True,False,0.0
S0036693,U010331,2025-05-16 08:49:18,2025-05-16,Display,display_retarget,desktop,France,Chrome,False,5,147,False,False,0.23
S0036694,U007708,2025-05-16 12:49:13,2025-05-16,Organic Search,,mobile,Canada,Safari,True,7,150,False,False,0.0
S0036695,U009059,2025-05-16 20:51:25,2025-05-16,Email,abandoned_cart,desktop,France,Chrome,True,1,127,True,False,0.0
S0036696,U001836,2025-05-16 11:27:48,2025-05-16,Organic Search,,mobile,USA,Chrome,True,5,47,False,False,0.0
S0036697,U000014,2025-05-16 13:23:38,2025-05-16,Direct,,tablet,France,Edge,False,16,266,False,False,0.0
S0036698,U001550,2025-05-16 21:33:50,2025-05-16,Referral,,tablet,USA,Edge,True,1,258,True,False,0.0
S0036699,U011684,2025-05-16 15:36:29,2025-05-16,Organic Search,,desktop,UK,Chrome,True,5,232,False,False,0.0
S0036700,U011077,2025-05-16 15:17:33,2025-05-16,Organic Search,,desktop,France,Edge,True,1,25,True,False,0.0
S0036701,U004799,2025-05-16 11:02:27,2025-05-16,Direct,,mobile,Spain,Safari,False,4,379,False,False,0.0
S0036702,U005914,2025-05-16 11:17:58,2025-05-16,Direct,,mobile,France,Chrome,True,1,94,True,False,0.0
S0036703,U007623,2025-05-16 13:25:53,2025-05-16,Social,fb_retargeting,mobile,France,Firefox,True,1,28,True,False,0.88
S0036704,U004164,2025-05-16 11:30:52,2025-05-16,Social,ig_lookalike,mobile,Spain,Chrome,True,3,204,False,False,0.9
S0036705,U005829,2025-05-16 20:19:32,2025-05-16,Organic Search,,desktop,France,Chrome,False,1,70,True,False,0.0
S0036706,U001583,2025-05-16 12:20:54,2025-05-16,Direct,,desktop,Belgium,Chrome,True,2,280,False,False,0.0
S0036707,U009753,2025-05-16 12:50:21,2025-05-16,Organic Search,,desktop,Germany,Safari,True,1,130,True,False,0.0
S0036708,U005884,2025-05-16 12:00:10,2025-05-16,Paid Search,brand_search,desktop,USA,Safari,False,1,222,True,False,1.49
S0036709,U010662,2025-05-16 11:27:21,2025-05-16,Social,ig_lookalike,desktop,France,Chrome,False,1,57,True,False,0.95
S0036710,U009252,2025-05-16 21:20:48,2025-05-16,Paid Search,brand_search,desktop,France,Firefox,True,1,364,True,False,1.56
S0036711,U007545,2025-05-16 14:02:10,2025-05-16,Display,youtube_brand,desktop,France,Edge,True,2,62,False,False,0.1
S0036712,U005000,2025-05-16 11:02:19,2025-05-16,Organic Search,,desktop,USA,Chrome,True,4,155,False,False,0.0
S0036713,U006105,2025-05-16 16:31:41,2025-05-16,Social,fb_prospecting,mobile,France,Chrome,True,1,8,True,False,1.0
S0036714,U010086,2025-05-16 22:44:01,2025-05-16,Paid Search,shoes_generic,mobile,Germany,Chrome,True,1,31,True,False,2.04
S0036715,U012884,2025-05-16 11:38:38,2025-05-16,Referral,,mobile,Germany,Chrome,True,1,162,True,False,0.0
S0036716,U001983,2025-05-16 15:30:28,2025-05-16,Social,ig_lookalike,desktop,France,Chrome,True,1,89,True,False,0.4
S0036717,U005853,2025-05-16 13:29:55,2025-05-16,Referral,,desktop,France,Chrome,False,2,16,False,False,0.0
S0036718,U013686,2025-05-16 17:03:04,2025-05-16,Direct,,mobile,Italy,Chrome,True,7,65,False,False,0.0
S0036719,U012699,2025-05-16 09:20:13,2025-05-16,Organic Search,,mobile,UK,Chrome,True,5,113,False,False,0.0
S0036720,U013862,2025-05-16 13:26:20,2025-05-16,Organic Search,,mobile,France,Firefox,True,1,50,True,False,0.0
S0036721,U000026,2025-05-16 15:14:43,2025-05-16,Direct,,mobile,France,Chrome,True,8,332,False,False,0.0
S0036722,U006376,2025-05-16 11:18:51,2025-05-16,Direct,,mobile,Belgium,Chrome,True,1,136,True,False,0.0
S0036723,U005230,2025-05-16 11:17:01,2025-05-16,Display,youtube_brand,desktop,UK,Safari,True,1,218,True,False,0.19
S0036724,U013513,2025-05-16 15:26:03,2025-05-16,Organic Search,,mobile,Germany,Chrome,True,2,134,False,False,0.0
S0036725,U002864,2025-05-16 10:33:31,2025-05-16,Social,ig_lookalike,mobile,Italy,Samsung Internet,True,6,109,False,False,0.63
S0036726,U000284,2025-05-16 12:25:15,2025-05-16,Organic Search,,desktop,France,Safari,True,1,161,True,False,0.0
S0036727,U006273,2025-05-16 16:40:00,2025-05-16,Social,fb_prospecting,desktop,Italy,Chrome,True,1,81,True,False,0.33
S0036728,U013228,2025-05-16 05:34:53,2025-05-16,Organic Search,,mobile,Germany,Chrome,True,4,41,False,False,0.0
S0036729,U003197,2025-05-16 13:02:40,2025-05-16,Direct,,desktop,France,Chrome,True,2,123,False,False,0.0
S0036730,U008510,2025-05-16 21:19:44,2025-05-16,Direct,,desktop,France,Safari,True,9,56,False,False,0.0
S0036731,U006797,2025-05-16 09:33:18,2025-05-16,Paid Search,running_keywords,mobile,France,Chrome,False,1,170,True,False,0.5
S0036732,U008414,2025-05-16 11:23:36,2025-05-16,Paid Search,shoes_generic,desktop,USA,Safari,True,1,26,True,False,0.5
S0036733,U009673,2025-05-16 21:26:38,2025-05-16,Social,fb_retargeting,mobile,Germany,Safari,True,7,232,False,False,0.43
S0036734,U004703,2025-05-16 18:22:01,2025-05-16,Social,ig_lookalike,mobile,UK,Chrome,True,2,192,False,False,0.42
S0036735,U002446,2025-05-16 20:47:06,2025-05-16,Organic Search,,mobile,France,Safari,True,1,121,True,False,0.0
S0036736,U012968,2025-05-16 10:29:48,2025-05-16,Organic Search,,mobile,Italy,Chrome,True,1,126,True,False,0.0
S0036737,U001983,2025-05-16 08:37:16,2025-05-16,Social,fb_retargeting,mobile,France,Chrome,True,2,14,False,False,1.07
S0036738,U011264,2025-05-16 11:38:58,2025-05-16,Email,weekly_newsletter,mobile,France,Edge,True,1,202,True,False,0.0
S0036739,U001310,2025-05-16 11:02:03,2025-05-16,Email,win_back,desktop,France,Safari,False,2,89,False,False,0.0
S0036740,U001528,2025-05-16 00:05:49,2025-05-16,Organic Search,,desktop,USA,Chrome,True,3,138,False,False,0.0
S0036741,U002513,2025-05-16 17:56:40,2025-05-16,Paid Search,running_keywords,mobile,France,Safari,True,5,68,False,False,1.66
S0036742,U002318,2025-05-16 11:57:55,2025-05-16,Email,weekly_newsletter,mobile,Belgium,Chrome,False,2,76,False,False,0.0
S0036743,U000702,2025-05-16 12:12:36,2025-05-16,Organic Search,,tablet,France,Chrome,False,5,433,False,False,0.0
S0036744,U003838,2025-05-16 15:46:26,2025-05-16,Social,fb_prospecting,mobile,Canada,Safari,True,8,75,False,False,0.4
S0036745,U002427,2025-05-16 07:09:35,2025-05-16,Organic Search,,mobile,France,Chrome,False,1,90,True,False,0.0
S0036746,U004769,2025-05-16 15:15:00,2025-05-16,Organic Search,,mobile,UK,Chrome,True,1,14,True,False,0.0
S0036747,U002416,2025-05-16 03:32:08,2025-05-16,Paid Search,shoes_generic,desktop,Italy,Safari,True,4,304,False,False,2.3
S0036748,U014806,2025-05-16 19:57:58,2025-05-16,Organic Search,,desktop,France,Safari,False,9,31,False,False,0.0
S0036749,U004607,2025-05-16 12:40:41,2025-05-16,Direct,,desktop,USA,Safari,True,3,45,False,False,0.0
S0036750,U014300,2025-05-16 18:30:01,2025-05-16,Organic Search,,mobile,Spain,Safari,False,2,337,False,False,0.0
